timestamp,battery_level,battery_voltage,battery_current,battery_power,battery_temperature,screen_status,bright_level,cpu_usage,frequency_core0,frequency_core1,frequency_core2,frequency_core3,frequency_core4,frequency_core5,frequency_core6,frequency_core7,wifi_status,wifi_rx,wifi_tx,wifi_intensity,mobile_status,mobile_mode,mobile_rx,mobile_tx,network_mode,gps_activity,bluetooth
27318,0.41,3.766,-0.466308,-1.756115928,39.0,1,11,42,979.2,979.2,979.2,979.2,1478.4,1478.4,1478.4,1516.8,1,650,866,-43,0,0,0,0,1,1,0
27319,0.41,3.766,-0.436034,-1.642104044,39.0,1,11,37,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,650,866,-43,0,0,0,0,1,1,0
27320,0.41,3.766,-0.436034,-1.642104044,39.0,1,11,39,1420.8,1420.8,1420.8,1420.8,710.4,710.4,710.4,844.8,1,650,866,-43,0,0,0,0,1,1,0
27321,0.41,3.766,-0.50537,-1.90322342,39.0,1,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,650,650,-40,0,0,0,0,1,1,0
27322,0.41,3.766,-0.433593,-1.632911238,39.0,1,11,49,979.2,979.2,979.2,979.2,710.4,710.4,710.4,844.8,1,650,650,-40,0,0,0,0,1,1,0
27323,0.41,3.766,-0.433593,-1.632911238,39.0,1,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,650,650,-40,0,0,0,0,1,1,0
27324,0.41,3.766,-0.452148,-1.702789368,39.0,1,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,780,780,-36,0,0,0,0,1,1,0
27325,0.41,3.766,-0.347167,-1.307430922,39.0,1,11,41,1248.0,1248.0,1248.0,1248.0,710.4,710.4,710.4,844.8,1,780,780,-36,0,0,0,0,1,1,0
27326,0.41,3.766,-0.47412,-1.78553592,39.0,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,780,-36,0,0,0,0,1,1,0
27327,0.41,3.78,-0.984374,-3.72093372,39.2,1,11,59,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,780,780,-41,0,0,0,0,1,1,0
27328,0.41,3.78,-0.557128,-2.10594384,39.2,1,11,57,979.2,979.2,979.2,979.2,2150.4,2150.4,2150.4,1516.8,1,780,780,-41,0,0,0,0,1,1,0
27329,0.41,3.78,-1.033202,-3.90550356,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,780,-41,0,0,0,0,1,1,0
27330,0.41,3.78,-0.730468,-2.76116904,39.2,1,11,86,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,1516.8,1,780,780,-42,0,0,0,0,1,1,0
27331,0.41,3.78,-1.249511,-4.72315158,39.2,1,11,90,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,2265.6,1,780,780,-42,0,0,0,0,1,1,0
27332,0.41,3.78,-0.921874,-3.48468372,39.2,1,11,75,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,2265.6,1,780,780,-42,0,0,0,0,1,1,0
27333,0.41,3.78,-0.770995,-2.9143611,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,780,-32,0,0,0,0,1,1,0
27334,0.41,3.78,-0.679687,-2.56921686,39.2,1,11,58,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,780,780,-32,0,0,0,0,1,1,0
27335,0.41,3.78,-0.687499,-2.59874622,39.2,1,11,58,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,780,780,-32,0,0,0,0,1,1,0
27336,0.41,3.78,-0.692382,-2.61720396,39.2,1,11,83,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,780,650,-41,0,0,0,0,1,1,0
27337,0.41,3.78,-0.74121,-2.8017738,39.2,1,11,71,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,780,650,-41,0,0,0,0,1,1,0
27338,0.41,3.78,-1.160155,-4.3853859,39.2,1,11,63,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,2265.6,1,780,650,-41,0,0,0,0,1,1,0
27339,0.41,3.78,-0.733398,-2.77224444,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,650,-33,0,0,0,0,1,1,0
27340,0.41,3.78,-0.763671,-2.88667638,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,650,-33,0,0,0,0,1,1,0
27341,0.41,3.78,-1.101561,-4.16390058,39.2,1,11,59,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,780,650,-33,0,0,0,0,1,1,0
27342,0.41,3.78,-0.375976,-1.42118928,39.2,1,11,37,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,780,650,-32,0,0,0,0,1,1,0
27343,0.41,3.78,-0.45996,-1.7386488,39.2,1,11,45,979.2,979.2,979.2,979.2,1574.4,1574.4,1574.4,1516.8,1,780,650,-32,0,0,0,0,1,1,0
27344,0.41,3.78,-0.450683,-1.70358174,39.2,1,11,59,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,1516.8,1,780,650,-32,0,0,0,0,1,1,0
27345,0.41,3.78,-0.56787,-2.1465486,39.2,1,11,45,1248.0,1248.0,1248.0,1248.0,710.4,710.4,710.4,844.8,1,780,650,-32,0,0,0,0,1,1,0
27346,0.41,3.78,-0.449706,-1.69988868,39.2,1,11,90,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,2265.6,1,780,650,-48,0,0,0,0,1,1,0
27347,0.41,3.78,-0.717773,-2.71318194,39.2,1,11,59,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,780,650,-48,0,0,0,0,1,1,0
27348,0.41,3.78,-0.985839,-3.72647142,39.2,1,11,59,979.2,979.2,979.2,979.2,2150.4,2150.4,2150.4,1516.8,1,780,650,-38,0,0,0,0,1,1,0
27349,0.41,3.78,-0.769042,-2.90697876,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,1862.4,1862.4,1862.4,1516.8,1,780,650,-38,0,0,0,0,1,1,0
27350,0.41,3.78,-0.453613,-1.71465714,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,650,-38,0,0,0,0,1,1,0
27351,0.41,3.78,-0.646484,-2.44370952,39.2,1,11,59,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,780,780,-40,0,0,0,0,1,1,0
27352,0.41,3.78,-1.060546,-4.00886388,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,780,780,-40,0,0,0,0,1,1,0
27353,0.41,3.78,-0.776366,-2.93466348,39.2,1,11,59,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,780,780,-40,0,0,0,0,1,1,0
27354,0.41,3.78,-0.372558,-1.40826924,39.2,1,11,50,1344.0,1344.0,1344.0,1344.0,1478.4,1478.4,1478.4,1516.8,1,780,650,-40,0,0,0,0,1,1,0
27355,0.41,3.78,-0.605956,-2.29051368,39.2,1,11,45,1420.8,1420.8,1420.8,1420.8,710.4,710.4,710.4,844.8,1,780,650,-37,0,0,0,0,1,1,0
27356,0.41,3.78,-0.66455,-2.511999,39.2,1,11,53,787.2,787.2,787.2,787.2,710.4,710.4,710.4,2265.6,1,780,650,-37,0,0,0,0,1,1,0
27357,0.41,3.78,-0.422851,-1.59837678,39.2,1,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,780,650,-37,0,0,0,0,1,1,0
27358,0.41,3.78,-0.473632,-1.79032896,39.2,1,11,45,1248.0,1248.0,1248.0,1248.0,710.4,710.4,710.4,844.8,1,585,526,-53,0,0,0,0,1,1,0
27359,0.41,3.78,-0.710937,-2.68734186,39.2,1,11,83,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,585,526,-53,0,0,0,0,1,1,0
27360,0.41,3.78,-0.511718,-1.93429404,39.2,1,11,35,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,526,-49,0,0,0,0,1,1,0
27361,0.41,3.78,-0.497558,-1.88076924,39.2,1,11,69,1344.0,1344.0,1344.0,1344.0,2150.4,2150.4,2150.4,1516.8,1,526,526,-49,0,0,0,0,1,1,0
27362,0.41,3.78,-0.790526,-2.98818828,39.2,1,11,73,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,526,526,-49,0,0,0,0,1,1,0
27363,0.41,3.741,-1.140624,-4.267074384,39.2,1,11,59,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,1516.8,1,526,526,-49,0,0,0,0,1,1,0
27364,0.41,3.741,-1.088866,-4.073447706,39.2,1,11,71,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,1516.8,1,526,650,-48,0,0,0,0,1,1,0
27365,0.41,3.741,-0.837401,-3.132717141,39.2,1,11,86,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,526,650,-48,0,0,0,0,1,1,0
27366,0.41,3.741,-0.986327,-3.689849307,39.2,1,11,80,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,526,650,-48,0,0,0,0,1,1,0
27367,0.41,3.741,-0.754394,-2.822187954,39.2,1,11,63,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,2265.6,1,526,866,-48,0,0,0,0,1,1,0
27368,0.41,3.741,-0.548827,-2.053161807,39.2,1,11,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,526,866,-48,0,0,0,0,1,1,0
27369,0.41,3.773,-0.911132,-3.437701036,39.2,0,11,83,1804.8,1804.8,1804.8,1804.8,1478.4,1478.4,1478.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27370,0.41,3.773,-0.496093,-1.871758889,39.2,0,11,70,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27371,0.41,3.773,-0.415527,-1.567783371,39.2,0,11,83,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27372,0.41,3.773,-0.449706,-1.696740738,39.2,0,11,83,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27373,0.41,3.773,-0.387206,-1.460928238,39.2,0,11,64,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27374,0.41,3.773,-1.136718,-4.288837014,39.2,0,11,83,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27375,0.41,3.773,-0.47998,-1.81096454,39.2,0,11,39,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27376,0.41,3.773,-0.346679,-1.308019867,39.2,0,11,44,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27377,0.41,3.773,-0.189941,-0.716647393,39.2,0,11,37,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27378,0.41,3.803,-0.233886,-0.889468458,39.2,0,11,83,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,526,866,-48,0,0,0,0,1,1,0
27379,0.41,3.803,-0.489745,-1.862500235,39.2,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27380,0.41,3.795,-0.058593,-0.222360435,39.2,0,11,68,1516.8,1516.8,1516.8,1516.8,1286.4,1286.4,1286.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27381,0.41,3.803,-0.335449,-1.275712547,39.2,0,11,44,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27382,0.41,3.803,-0.233886,-0.889468458,39.2,0,11,83,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,526,866,-48,0,0,0,0,1,1,0
27383,0.41,3.803,-0.489745,-1.862500235,39.2,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27384,0.41,3.803,-0.257812,-0.980459036,39.2,0,11,76,1344.0,1344.0,1344.0,1344.0,1478.4,1478.4,1478.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27385,0.41,3.803,-0.24121,-0.91732163,39.2,0,11,45,1708.8,1708.8,1708.8,1708.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27386,0.41,3.807,-0.139648,-0.531639936,39.2,0,11,54,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,526,866,-48,0,0,0,0,1,1,0
27387,0.41,3.795,-0.259277,-0.983956215,39.0,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27388,0.41,3.807,-0.015624,-0.059480568,39.0,0,11,71,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27389,0.41,3.808,-0.024902,-0.094826816,39.0,0,11,31,1612.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27390,0.41,3.808,-0.028808,-0.109700864,39.0,0,11,47,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27391,0.41,3.809,-0.023437,-0.089271533,39.0,0,11,52,1708.8,1708.8,1708.8,1708.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27392,0.41,3.786,-0.400878,-1.517724108,39.0,0,11,58,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27393,0.41,3.795,-0.259277,-0.983956215,39.0,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27394,0.41,3.807,-0.139648,-0.531639936,39.0,0,11,54,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,526,866,-48,0,0,0,0,1,1,0
27395,0.41,3.808,-0.028808,-0.109700864,39.0,0,11,47,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27396,0.41,3.809,-0.023437,-0.089271533,39.0,0,11,52,1708.8,1708.8,1708.8,1708.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27397,0.41,3.795,-0.259277,-0.983956215,39.0,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27398,0.41,3.809,-0.023437,-0.089271533,39.0,0,11,52,1708.8,1708.8,1708.8,1708.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27399,0.41,3.809,-0.017578,-0.066954602,39.0,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27400,0.41,3.808,-0.024902,-0.094826816,39.0,0,11,31,1612.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27401,0.41,3.809,-0.023437,-0.089271533,39.0,0,11,52,1708.8,1708.8,1708.8,1708.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27402,0.41,3.808,-0.028808,-0.109700864,39.0,0,11,47,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27403,0.41,3.809,-0.017578,-0.066954602,39.0,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27404,0.41,3.809,-0.023437,-0.089271533,39.0,0,11,52,1708.8,1708.8,1708.8,1708.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27405,0.41,3.798,-0.222656,-0.845647488,39.0,0,11,31,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27406,0.41,3.809,-0.017578,-0.066954602,39.0,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27407,0.41,3.798,-0.222656,-0.845647488,39.0,0,11,31,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27408,0.41,3.81,-0.253906,-0.96738186,39.0,0,11,44,1516.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27409,0.41,3.797,-0.256347,-0.973349559,38.7,0,11,49,1708.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27410,0.41,3.805,-0.117187,-0.445896535,38.7,0,11,76,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27411,0.41,3.79,-0.365234,-1.38423686,38.7,0,11,41,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27412,0.41,3.802,-0.156249,-0.594058698,38.7,0,11,58,1804.8,1804.8,1804.8,1804.8,1574.4,1574.4,1766.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27413,0.41,3.81,-0.017089,-0.06510909,38.7,0,11,90,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27414,0.41,3.797,-0.256347,-0.973349559,38.7,0,11,49,1708.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27415,0.41,3.805,-0.117187,-0.445896535,38.7,0,11,76,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27416,0.41,3.802,-0.156249,-0.594058698,38.7,0,11,58,1804.8,1804.8,1804.8,1804.8,1574.4,1574.4,1766.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27417,0.41,3.805,-0.117187,-0.445896535,38.7,0,11,76,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27418,0.41,3.811,-0.020996,-0.080015756,38.7,0,11,45,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,526,866,-48,0,0,0,0,1,1,0
27419,0.41,3.81,-0.253906,-0.96738186,38.7,0,11,44,1516.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27420,0.41,3.811,-0.020996,-0.080015756,38.7,0,11,45,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,526,866,-48,0,0,0,0,1,1,0
27421,0.41,3.811,-0.017578,-0.066989758,38.7,0,11,50,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27422,0.41,3.797,-0.256347,-0.973349559,38.7,0,11,49,1708.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27423,0.41,3.811,-0.017578,-0.066989758,38.7,0,11,50,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27424,0.41,3.805,-0.265624,-1.01069932,38.7,0,11,79,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,526,866,-48,0,0,0,0,1,1,0
27425,0.41,3.805,-0.117187,-0.445896535,38.7,0,11,76,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27426,0.41,3.805,-0.265624,-1.01069932,38.7,0,11,79,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,526,866,-48,0,0,0,0,1,1,0
27427,0.41,3.798,-0.244628,-0.929097144,38.7,0,11,68,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27428,0.41,3.811,-0.020996,-0.080015756,38.7,0,11,45,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,526,866,-48,0,0,0,0,1,1,0
27429,0.41,3.805,-0.265624,-1.01069932,38.7,0,11,79,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,526,866,-48,0,0,0,0,1,1,0
27430,0.41,3.811,-0.017578,-0.066989758,38.7,0,11,50,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27431,0.41,3.798,-0.244628,-0.929097144,38.7,0,11,68,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27432,0.41,3.805,-0.265624,-1.01069932,38.7,0,11,79,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,526,866,-48,0,0,0,0,1,1,0
27433,0.41,3.811,-0.018554,-0.070709294,38.7,0,11,73,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27434,0.41,3.798,-0.244628,-0.929097144,38.7,0,11,68,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27435,0.41,3.785,-0.485839,-1.838900615,38.7,0,11,75,1804.8,1804.8,1804.8,1804.8,1862.4,1862.4,1862.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27436,0.41,3.811,-0.018554,-0.070709294,38.7,0,11,73,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27437,0.41,3.785,-0.485839,-1.838900615,38.5,0,11,75,1804.8,1804.8,1804.8,1804.8,1862.4,1862.4,1862.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27438,0.41,3.793,-0.332519,-1.261244567,38.5,0,11,33,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27439,0.41,3.81,-0.036621,-0.13952601,38.5,0,11,34,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27440,0.41,3.793,-0.503417,-1.909460681,38.5,0,11,45,691.2,691.2,691.2,691.2,1862.4,1862.4,1862.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27441,0.41,3.793,-0.332519,-1.261244567,38.5,0,11,33,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27442,0.41,3.793,-0.503417,-1.909460681,38.5,0,11,45,691.2,691.2,691.2,691.2,1862.4,1862.4,1862.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27443,0.41,3.793,-0.38623,-1.46497039,38.5,0,11,24,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27444,0.41,3.793,-0.170898,-0.648216114,38.5,0,11,45,1171.2,1171.2,1171.2,1171.2,1862.4,1862.4,1862.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27445,0.41,3.793,-0.337402,-1.279765786,38.5,0,11,44,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27446,0.41,3.793,-0.471679,-1.789078447,38.5,0,11,73,1804.8,1804.8,1804.8,1804.8,1478.4,1478.4,1478.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27447,0.41,3.785,-0.471679,-1.785305015,38.5,0,11,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27448,0.41,3.786,-0.763183,-2.889410838,38.5,0,11,59,1516.8,1516.8,1516.8,1516.8,1958.4,1958.4,1958.4,1516.8,1,1,78,-48,0,0,0,0,1,1,0
27449,0.41,3.786,-0.820312,-3.105701232,38.5,0,11,75,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,1,78,-48,0,0,0,0,1,1,0
27450,0.41,3.786,-1.31494,-4.97836284,38.5,0,11,64,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,2457.6,1,78,78,-48,0,0,0,0,1,1,0
27451,0.41,3.786,-0.808593,-3.061333098,38.5,0,11,67,1344.0,1344.0,1344.0,1344.0,1766.4,1766.4,1766.4,2457.6,1,78,78,-48,0,0,0,0,1,1,0
27452,0.41,3.811,-0.019042,-0.072569062,38.5,0,11,44,1420.8,1420.8,1420.8,1420.8,710.4,710.4,710.4,844.8,1,526,866,-48,0,0,0,0,1,1,0
27453,0.41,3.786,-0.481445,-1.82275077,38.5,0,11,45,1612.8,1612.8,1612.8,1612.8,2246.4,2246.4,2246.4,844.8,1,1,78,-48,0,0,0,0,1,1,0
27454,0.41,3.786,-0.763183,-2.889410838,38.5,0,11,59,1516.8,1516.8,1516.8,1516.8,1958.4,1958.4,1958.4,1516.8,1,1,78,-48,0,0,0,0,1,1,0
27455,0.41,3.81,-0.039062,-0.14882622,38.5,0,11,47,1516.8,1516.8,1516.8,1516.8,710.4,710.4,710.4,2457.6,1,526,866,-48,0,0,0,0,1,1,0
27456,0.41,3.81,-0.466308,-1.77663348,38.5,0,11,72,1804.8,1804.8,1804.8,1804.8,1766.4,1766.4,1766.4,1516.8,1,526,866,-48,0,0,0,0,1,1,0
27457,0.41,3.786,-0.481445,-1.82275077,38.5,1,11,45,1612.8,1612.8,1612.8,1612.8,2246.4,2246.4,2246.4,844.8,1,1,78,-62,0,0,0,0,1,1,0
27458,0.41,3.786,-0.763183,-2.889410838,38.5,1,11,59,1516.8,1516.8,1516.8,1516.8,1958.4,1958.4,1958.4,1516.8,1,1,78,-62,0,0,0,0,1,1,0
27459,0.41,3.786,-0.820312,-3.105701232,38.5,1,11,75,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,1,78,-62,0,0,0,0,1,1,0
27460,0.41,3.786,-1.31494,-4.97836284,38.5,1,11,64,979.2,979.2,979.2,979.2,2246.4,2246.4,2246.4,2457.6,1,78,78,-66,0,0,0,0,1,1,0
27461,0.41,3.786,-0.808593,-3.061333098,38.5,1,11,67,1344.0,1344.0,1344.0,1344.0,1766.4,1766.4,1766.4,2457.6,1,78,78,-66,0,0,0,0,1,1,0
27462,0.41,3.786,-0.790038,-2.991083868,38.5,1,11,58,1344.0,1344.0,1344.0,1344.0,710.4,710.4,710.4,844.8,1,78,78,-66,0,0,0,0,1,1,0
27463,0.41,3.786,-0.512695,-1.94106327,38.5,1,11,58,1612.8,1612.8,1612.8,1612.8,2246.4,2246.4,2246.4,844.8,1,1,104,-66,0,0,0,0,1,1,0
